t,real,imag
4.80000000000028315,0.67800040204124401,0.205397066337035528
4.85000000000028297,0.683588657752274176,0.212831046292791481
4.9000000000002828,0.689611814699899961,0.219989100412838312
4.95000000000028262,0.695952090153925784,0.226745413306325583
5.00000000000028244,0.702449774445981667,0.233036514672773309
5.05000000000028226,0.708933624402602103,0.238873298346186203
5.10000000000028209,0.715253559800166139,0.244339046021975703
5.15000000000028191,0.721309523998385882,0.24957376189449601
5.20000000000028173,0.727071059783858664,0.2547476934221517
5.25000000000028155,0.732583863984195727,0.26002895720560959
5.30000000000028137,0.737962005188804726,0.265551323600800859
5.3500000000002812,0.743367170147235856,0.271388222531801615
5.40000000000028102,0.74897874740111825,0.27753790767096187
5.45000000000028084,0.75496030409724213,0.283922659369272079
5.50000000000028066,0.761428732888007831,0.290402295740883332
5.55000000000028049,0.768431898227050159,0.296799579146136139
5.60000000000028031,0.775939069469045339,0.302932851790036539
5.65000000000028013,0.783846070412820284,0.30864983324018147
5.70000000000027995,0.791994333800213557,0.313856233261907258
5.75000000000027978,0.800200432413983975,0.318533738122115162
5.8000000000002796,0.808290655008446213,0.322743860438982788
5.85000000000027942,0.816134185250387612,0.32661675225090292
5.90000000000027924,0.823668624253951376,0.330326889200930063
5.95000000000027907,0.830912951772586839,0.334060019508598205
6.00000000000027889,0.837965309273553727,0.337977467756508831
6.05000000000027871,0.844985795370628567,0.342184464683112144
6.10000000000027853,0.852167274424221244,0.346708517509010439
6.15000000000027836,0.859699489463613409,0.35149204642252363
6.20000000000027818,0.867733107520888614,0.356400908770528102
6.250000000000278,0.876350446532486949,0.361247485793526946
6.30000000000027782,0.885548497435489246,0.365824260107043664
6.35000000000027764,0.895237654495404378,0.369941779060340759
6.40000000000027747,0.905256692906903249,0.373463968627600673
6.45000000000027729,0.915401507670400072,0.376334125556870569
6.50000000000027711,0.925462510285804507,0.37858652681534799
6.55000000000027693,0.935263862359128284,0.380341178114383172
6.60000000000027676,0.944697242255626568,0.381782316522130738
6.65000000000027658,0.953743704825893768,0.383124322692303954
6.7000000000002764,0.962479270896823724,0.384571122563730605
6.75000000000027622,0.971062812591676039,0.386276506312408618
6.80000000000027605,0.979708058788305358,0.388312793269770196
6.85000000000027587,0.988644537758964326,0.390653897503933811
6.90000000000027569,0.99807444402518497,0.393176324012308953
6.95000000000027551,1.00813334636914931,0.395678389992656865
7.00000000000027534,1.0188621453376312,0.397914598808074615
7.05000000000027516,1.03019580240959208,0.399639211561407526
7.10000000000027498,1.04197141358271539,0.400651202684427499
7.1500000000002748,1.05395470288298942,0.40083231621196036
7.20000000000027462,1.06588059296364901,0.40017097763815479
7.25000000000027445,1.07750079695098022,0.398767209512442211
7.30000000000027427,1.08862988033888342,0.396817044263975016
7.35000000000027409,1.09918126697027652,0.394578639936146891
7.40000000000027391,1.10918624320812675,0.392325718145236757
7.45000000000027374,1.11879190283619834,0.390296431558721568
7.50000000000027356,1.12823768324822749,0.388646855733965901
7.55000000000027338,1.13781402268077136,0.387417753651745023
7.6000000000002732,1.14781002365212581,0.386521135600628118
7.65000000000027303,1.15845922154767567,0.385749772141879499
7.70000000000027285,1.16989320109170292,0.384808784138732651
7.75000000000027267,1.1821117192131283,0.383364435374405121
7.80000000000027249,1.1949753269858876,0.381102005269610022
7.85000000000027232,1.20822266755237839,0.377782720804214489
7.90000000000027214,1.22151030771765878,0.373289552117362089
7.95000000000027196,1.234468889731416,0.367653303323083103
8.00000000000027178,1.2467662925774925,0.361053620248288465
8.05000000000027249,1.25816694057966139,0.353793770238512828
8.1000000000002732,1.26857670491195917,0.346252610287214768
8.15000000000027391,1.27806500566803916,0.338821258696842653
8.20000000000027462,1.28685940917573771,0.331834895041209443
8.25000000000027534,1.29531262459677765,0.325511297071044037
8.30000000000027605,1.30384655919970327,0.319906933302276875
8.35000000000027676,1.31288217469873647,0.314898755161014288
8.40000000000027747,1.32276657853449242,0.310195689330870494
8.45000000000027818,1.33370959018456059,0.305378897563121032
8.50000000000027889,1.34574076435884415,0.299964974926110739
8.5500000000002796,1.35869470175672857,0.293482234559481636
8.60000000000028031,1.37222793219270289,0.285547779139549207
8.65000000000028102,1.38586545881125134,0.275932631110188731
8.70000000000028173,1.39907007266390471,0.264603893078331098
8.75000000000028244,1.41132362708750581,0.251736484503249036
8.80000000000028315,1.42220727661641355,0.237691877379642369
8.85000000000028386,1.43146762732834931,0.222966631234314372
8.90000000000028457,1.43905785344197046,0.20811851300179196
8.95000000000028528,1.44514678387123019,0.193681746386121789
9.00000000000028599,1.45009411273502931,0.180084836235562595
9.0500000000002867,1.45439538692846315,0.167584131242655726
9.10000000000028741,1.45860534945027398,0.156223853589130018
9.15000000000028813,1.46325174280315973,0.14582911497006637
9.20000000000028884,1.46875322396214281,0.13603312750889851
9.25000000000028955,1.47535437424720017,0.126334280275703537
9.30000000000029026,1.48308802582391897,0.116173922284926623
9.35000000000029097,1.49177071788534454,0.105022387832493735
9.40000000000029168,1.50103174947425444,0.0924595612724935512
9.45000000000029239,1.51037088756194304,0.0782372859805940957
9.5000000000002931,1.51923521589801558,0.0623139840507820342
9.55000000000029381,1.52710263053410555,0.0448564472082573218
9.60000000000029452,1.53355858522243027,0.0262091191611258933
9.65000000000029523,1.53835399236581605,0.00683642802150430384
9.70000000000029594,1.54143545018391803,-0.0127520165843145739
9.75000000000029665,1.54294362713901334,-0.0320809639812199565
9.80000000000029736,1.54318089811019465,-0.0507808967932090738
9.85000000000029807,1.54255431126262854,-0.06863995907726822
9.90000000000029878,1.54150384731960655,-0.0856286067885241864
9.95000000000029949,1.5404280881673853,-0.101893817144352361
10.0000000000003002,1.53961951314931089,-0.117724780293640321
10.0500000000003009,1.53921971307817063,-0.133496644905379935
10.1000000000003016,1.5392012188690114,-0.149602330382847482
10.1500000000003023,1.53937802241850874,-0.16638410156515232
10.200000000000303,1.53944202143705944,-0.18407628361902198
10.2500000000003038,1.53901836917310053,-0.202768275398461068
10.3000000000003045,1.53772975824061997,-0.222393319156598268
10.3500000000003052,1.53525848326654502,-0.24274396607969656
10.4000000000003059,1.53139586688258045,-0.263510628454211915
10.4500000000003066,1.52607112285721391,-0.284335805750674797
10.5000000000003073,1.51935549875960918,-0.30487414382943423
10.550000000000308,1.51144190981405235,-0.324847813783836592
10.6000000000003087,1.50260447948997822,-0.34408784900405065
10.6500000000003094,1.4931457213982462,-0.36255480921812766
10.7000000000003102,1.48334098166931372,-0.380335935225373956
10.7500000000003109,1.47338992308053118,-0.397620132409399529
10.8000000000003116,1.4633832894939669,-0.414655940150962132
10.8500000000003123,1.4532902554816185,-0.431700452674377677
10.900000000000313,1.44296789012571458,-0.448968491326867336
10.9500000000003137,1.43219032866050644,-0.466590994159320482
11.0000000000003144,1.42069184523799019,-0.484589688193357071
11.0500000000003151,1.40821573859794058,-0.50287201767332268
11.1000000000003158,1.39456015312753845,-0.521246593425416682
11.1500000000003165,1.37961276220999007,-0.539455774802538146
11.2000000000003173,1.36336845650110483,-0.557219041995539399
11.250000000000318,1.34592737881156133,-0.574279069415186361
11.3000000000003187,1.32747423690711397,-0.590442151545560678
11.3500000000003194,1.30824315694395565,-0.605605871597741929
11.4000000000003201,1.28847482492259635,-0.619769383933933549
11.4500000000003208,1.26837387681035008,-0.633024931174424821
11.5000000000003215,1.24807425145442052,-0.645532636395698134
11.5500000000003222,1.22761859094394765,-0.657483582414494006
11.6000000000003229,1.20695508387542016,-0.66905818943582851
11.6500000000003237,1.18595190497225644,-0.680387590165343892
11.7000000000003244,1.16442620597471969,-0.691524981294792007
11.7500000000003251,1.14218203448329758,-0.702431960995010707
11.8000000000003258,1.11905005345660258,-0.71298202490001461
11.8500000000003265,1.09492175578834972,-0.72298021890534192
11.9000000000003272,1.06977202291690499,-0.732195018097347994
11.9500000000003279,1.04366612934607672,-0.740396344706165221
12.0000000000003286,1.01675021675093724,-0.747392632337192553
12.0500000000003293,0.989227308284323037,-0.7530601517801776
12.10000000000033,0.961323548240059278,-0.75735935686136735
12.1500000000003308,0.933251064395499208,-0.760335485025089297
12.2000000000003315,0.90517436184747857,-0.762103589244956026
12.2500000000003322,0.877186393108472351,-0.762821040207933954
12.3000000000003329,0.849298568721434832,-0.762652797692844886
12.3500000000003336,0.821446336521215237,-0.761736002325928974
12.4000000000003343,0.793509060036852842,-0.76015046792509211
12.450000000000335,0.765340302875751721,-0.75790047169599617
12.5000000000003357,0.736802754736817,-0.754911077794285901
12.5500000000003364,0.707801250601602483,-0.751039499031878721
12.6000000000003372,0.678307768835290537,-0.746099211195869749
12.6500000000003379,0.648373852331480593,-0.739892199165042785
12.7000000000003386,0.618128279769562861,-0.732243259130161639
12.7500000000003393,0.587760573277081422,-0.723029965777728378
12.80000000000034,0.557493551232191464,-0.712202784001585543
12.8500000000003407,0.5275501375727355,-0.69979168936130054
12.9000000000003414,0.498120657340313133,-0.685898202566150417
12.9500000000003421,0.469336702453765131,-0.670674465166813172
13.0000000000003428,0.441256378314349329,-0.654293381276013442
13.0500000000003435,0.413863585175597237,-0.636915482105651187
13.1000000000003443,0.387081354083220586,-0.618658739591221973
13.150000000000345,0.360796636985452945,-0.599576963930710249
13.2000000000003457,0.334891830089336151,-0.579650784355463689
13.2500000000003464,0.309277079220956375,-0.558792842249080435
13.3000000000003471,0.283917299519927058,-0.53686616457758396
13.3500000000003478,0.25884885558328119,-0.513712228984010255
13.4000000000003485,0.234182799032165601,-0.489183435276928757
13.4500000000003492,0.210094082332134446,-0.463173892759186967
13.5000000000003499,0.186798789866057829,-0.435642765308525248
13.5500000000003507,0.164523661833210655,-0.406625821282429079
13.6000000000003514,0.14347361876560924,-0.376233049250359608
13.6500000000003521,0.123803359313675601,-0.344632809760754333
13.7000000000003528,0.105598335047916117,-0.31202551160039399
13.7500000000003535,0.0888686475670393827,-0.278611759507172596
13.8000000000003542,0.0735569931430385543,-0.244560954555479798
13.8500000000003549,0.059559149276318446,-0.209986245752867645
13.9000000000003556,0.0467531459837891572,-0.174930546609134346
13.9500000000003563,0.0350316309312416266,-0.139366263287939635
14.000000000000357,0.0243313272340314121,-0.103208815463137385
14.0500000000003578,0.014654011657292838,-0.0663414445149104193
14.1000000000003585,0.00607501318800181874,-0.0286466784602535385
14.1500000000003592,-0.0012624426552127711,0.00996144329850020931
14.2000000000003599,-0.00716607103258143883,0.0495104506072498382
14.2500000000003606,-0.0114230969956023755,0.0899529283949338787
14.3000000000003613,-0.0138332637887703704,0.131163583640114406
14.350000000000362,-0.0142401242866834199,0.172950541294450033
14.4000000000003627,-0.0125547431558108019,0.21507885312293909
14.4500000000003634,-0.00876732120982784413,0.25730190001917197
14.5000000000003642,-0.00294448636664043639,0.299394857449443386
14.5500000000003649,0.00478733324567541529,0.341183962542403407
14.6000000000003656,0.0142694243146724298,0.382566058261118891
14.6500000000003663,0.0253440927266499194,0.423514666658547312
14.700000000000367,0.0378875250721011358,0.464071336597719486
14.7500000000003677,0.0518359967925393905,0.504323762698920319
14.8000000000003684,0.0672004000879748431,0.544374670888898127
14.8500000000003691,0.0840662007673542433,0.584307243360834283
14.9000000000003698,0.102578633247671469,0.624153573206740697
14.9500000000003705,0.122915709639709714,0.663872151307863811
15.0000000000003713,0.145253937405017464,0.703338772577062676
15.050000000000372,0.169733073149582636,0.742352793074867234
15.1000000000003727,0.196426509915914094,0.780657820966535798
15.1500000000003734,0.22532293673615239,0.817973208181456579
15.2000000000003741,0.25632288433281164,0.854030633358927149
15.2500000000003748,0.289251041793843977,0.888609025421569498
15.3000000000003755,0.323882293370808427,0.921561279411349465
15.3500000000003762,0.359976825042025328,0.952827642880779258
15.4000000000003769,0.397317875424809452,0.982433055789352805
15.4500000000003777,0.435745097820825655,1.01046867833980891
15.5000000000003784,0.47517719159602656,1.03706080048058014
15.5500000000003791,0.515619345385774586,1.06233274493067542
15.6000000000003798,0.557153783132002922,1.08636679471421638
15.6500000000003805,0.599914822859028751,1.10917331542837005
15.7000000000003812,0.644052776646530267,1.13067305241476013
15.7500000000003819,0.689693194617132965,1.15069625866592196
15.8000000000003826,0.736898969411277305,1.16899925833061835
15.8500000000003833,0.785642460137181864,1.1852958221695864
15.900000000000384,0.83579310404614171,1.1992979174623366
15.9500000000003848,0.887123243956009722,1.21075852318429189
16.0000000000003837,0.939331591892846984,1.21950863671993659
16.0500000000003844,0.992080470611783172,1.22548147352238201
16.1000000000003851,1.0450403277575504,1.22871904744741256
16.1500000000003858,1.09793350270983181,1.22935944574195233
16.2000000000003865,1.1505691477094091,1.22760662778560103
16.2500000000003872,1.20286261122956661,1.223687846517445
16.300000000000388,1.25483526168364601,1.21780621245275178
16.3500000000003887,1.30659420733415743,1.21009702958362286
16.4000000000003894,1.35829504031178216,1.20059609528969569
16.4500000000003901,1.41009393605304956,1.18922621284705032
16.5000000000003908,1.46209758059265948,1.17580502921662622
16.5500000000003915,1.51432006130563179,1.1600735196038352
16.6000000000003922,1.56665488295198108,1.14174066206101821
16.6500000000003929,1.61886779229550481,1.12053676227778864
16.7000000000003936,1.67061251695276969,1.09626607446482649
16.7500000000003944,1.72146746037947507,1.06884917913667188
16.8000000000003951,1.77098756001024493,1.03834710014019471
16.8500000000003958,1.81876260127573386,1.00496214608914092
16.9000000000003965,1.86447183128446592,0.969014450606072719
16.9500000000003972,1.90792503007367698,0.930897479099780045
17.0000000000003979,1.94908226690283159,0.891019614252920644
17.0500000000003986,1.98804807583199938,0.849741636049778148
17.1000000000003993,2.02504014936026255,0.80732096765937289
17.1500000000004,2.060337127007275,0.76387273627134189
17.2000000000004007,2.09421386577407542,0.719355092569948451
17.2500000000004015,2.12687503854415993,0.673582252654440716
17.3000000000004022,2.15839855203801356,0.626264029725746685
17.3500000000004029,2.18869895054303987,0.57706600695733945
17.4000000000004036,2.21751785657280154,0.525680768152523625
17.4500000000004043,2.2444440896416511,0.471898413957429985
17.500000000000405,2.26896112782602621,0.415664360214615058
17.5500000000004057,2.29051487388985464,0.357114224371309463
17.6000000000004064,2.30859106753033716,0.296579189942126176
17.6500000000004071,2.32278978601714226,0.234560023591981026
17.7000000000004079,2.33288465244799781,0.171673115516066677
17.7500000000004086,2.33885663131980692,0.108576649807102354
17.8000000000004093,2.34089628827884688,0.0458884808346990969
17.85000000000041,2.33937347830365416,-0.0158911091291276119
17.9000000000004107,2.33477876464502954,-0.0764391624535821768
17.9500000000004114,2.32764556818418811,-0.135642367925441487
18.0000000000004121,2.31846531242896781,-0.193596361512162529
18.0500000000004128,2.30760910907233363,-0.250571744233413107
18.1000000000004135,2.29526860050918113,-0.306951981155581199
18.1500000000004142,2.28142558150940333,-0.363152958424830419
18.200000000000415,2.26585543909323128,-0.419536993384884538
18.2500000000004157,2.24816401083978556,-0.476335009863119829
18.3000000000004164,2.2278520524783989,-0.533589268460476052
18.3500000000004171,2.20439703001371656,-0.591125717707116305
18.4000000000004178,2.17733917180613457,-0.648560257037068766
18.4500000000004185,2.14635809874621453,-0.705337748323296543
18.5000000000004192,2.11132798097651442,-0.760797363492058731
18.5500000000004199,2.07234275143389857,-0.814253673767726616
18.6000000000004206,2.02970782824586182,-0.865080462200419342
18.6500000000004214,1.98390023847741426,-0.912783968661836642
18.7000000000004221,1.93550409715654537,-0.957054182463472292
18.7500000000004228,1.88513225019288444,-0.997786542351595807
18.8000000000004235,1.83334691728359944,-1.03507134308085336
18.8500000000004242,1.7805920610153736,-1.06915344683451963
18.9000000000004249,1.72714801109082083,-1.100369672415898
18.9500000000004256,1.67311498605930353,-1.12907470156271317
19.0000000000004263,1.61842725421257261,-1.15556794677094876
19.050000000000427,1.56289459503578998,-1.18003333612224592
19.1000000000004277,1.50626331377813694,-1.20250151051322218
19.1500000000004285,1.44828604759728785,-1.22283994930341078
19.2000000000004292,1.38878845750135493,-1.24077174115946165
19.2500000000004299,1.32772177653888535,-1.25591892215177081
19.3000000000004306,1.2651928873832603,-1.26786232017132749
19.3500000000004313,1.20146763217971531,-1.27620732660539904
19.400000000000432,1.13694770007033608,-1.28064435356587558
19.4500000000004327,1.07212589018525462,-1.28099399422237492
19.5000000000004334,1.00752805730645756,-1.27722982213963654
19.5500000000004341,0.943652039288860323,-1.26947580245573777
19.6000000000004349,0.880914038288815648,-1.2579797235191239
19.6500000000004356,0.819611299941913618,-1.24306812072188166
19.7000000000004363,0.75990683351494881,-1.22509116553392206
19.750000000000437,0.701837915856139638,-1.2043674425761135
19.8000000000004377,0.645345938630257132,-1.18113822646225075
19.8500000000004384,0.59032152238271951,-1.15553889897092077
19.9000000000004391,0.536656350246380476,-1.12759190286668298
19.9500000000004398,0.484292268541839044,-1.09722171086506726
20.0000000000004405,0.433258978159218822,-1.06428839953614718
20.0500000000004412,0.383693919243930204,-1.02863323915568006
20.100000000000442,0.335841292969185079,-0.990127781678079022
